     Julian_days Year  Month  Day  Hours  Minutes  Seconds Raw_Obs Fit_tidal    Residual
     68.736806 2011  3  9 17 41  0 5662.80340 5662.87010   -0.06670  0.000
     68.737500 2011  3  9 17 42  0 5662.80440 5662.87206   -0.06766  0.000
     68.738194 2011  3  9 17 43  0 5662.80640 5662.87402   -0.06762  0.000
     68.738889 2011  3  9 17 44  0 5662.80940 5662.87664   -0.06724  0.000
     68.739583 2011  3  9 17 45  0 5662.81140 5662.87861   -0.06720  0.000
     68.740278 2011  3  9 17 46  0 5662.81340 5662.88122   -0.06782  0.000
     68.740972 2011  3  9 17 47  0 5662.81640 5662.88318   -0.06679  0.000
     68.741667 2011  3  9 17 48  0 5662.81840 5662.88514   -0.06675  0.000
     68.742361 2011  3  9 17 49  0 5662.82040 5662.88776   -0.06736  0.000
     68.743056 2011  3  9 17 50  0 5662.82240 5662.88973   -0.06733  0.000
     68.743750 2011  3  9 17 51  0 5662.82440 5662.89169   -0.06729  0.000
     68.744444 2011  3  9 17 52  0 5662.82640 5662.89430   -0.06790  0.000
     68.745139 2011  3  9 17 53  0 5662.82840 5662.89627   -0.06787  0.000
     68.745833 2011  3  9 17 54  0 5662.83040 5662.89889   -0.06849  0.000
     68.746528 2011  3  9 17 55  0 5662.83240 5662.90085   -0.06845  0.000
     68.747222 2011  3  9 17 56  0 5662.83440 5662.90281   -0.06841  0.000
     68.747917 2011  3  9 17 57  0 5662.83640 5662.90543   -0.06903  0.000
     68.748611 2011  3  9 17 58  0 5662.83840 5662.90740   -0.06900  0.000
     68.749306 2011  3  9 17 59  0 5662.83940 5662.90936   -0.06995  0.000
     68.750000 2011  3  9 18  0  0 5662.84240 5662.91197   -0.06957  0.000
     68.750694 2011  3  9 18  1  0 5662.84440 5662.91393   -0.06954  0.000
     68.751389 2011  3  9 18  2  0 5662.84740 5662.91590   -0.06850  0.000
     68.752083 2011  3  9 18  3  0 5662.84940 5662.91786   -0.06846  0.000
     68.752778 2011  3  9 18  4  0 5662.85140 5662.92048   -0.06908  0.000
     68.753472 2011  3  9 18  5  0 5662.85440 5662.92244   -0.06805  0.000
     68.754167 2011  3  9 18  6  0 5662.85540 5662.92441   -0.06900  0.000
     68.754861 2011  3  9 18  7  0 5662.85640 5662.92702   -0.07062  0.000
     68.755556 2011  3  9 18  8  0 5662.85940 5662.92898   -0.06959  0.000
     68.756250 2011  3  9 18  9  0 5662.86240 5662.93095   -0.06855  0.000
     68.756944 2011  3  9 18 10  0 5662.86340 5662.93291   -0.06951  0.000
     68.757639 2011  3  9 18 11  0 5662.86440 5662.93487   -0.07048  0.000
     68.758333 2011  3  9 18 12  0 5662.86640 5662.93749   -0.07109  0.000
     68.759028 2011  3  9 18 13  0 5662.86840 5662.93945   -0.07105  0.000
     68.759722 2011  3  9 18 14  0 5662.87140 5662.94142   -0.07002  0.000
     68.760417 2011  3  9 18 15  0 5662.87340 5662.94338   -0.06998  0.000
     68.761111 2011  3  9 18 16  0 5662.87540 5662.94534   -0.06994  0.000
     68.761806 2011  3  9 18 17  0 5662.87640 5662.94796   -0.07156  0.000
     68.762500 2011  3  9 18 18  0 5662.87840 5662.94992   -0.07152  0.000
     68.763194 2011  3  9 18 19  0 5662.88040 5662.95188   -0.07149  0.000
     68.763889 2011  3  9 18 20  0 5662.88140 5662.95385   -0.07245  0.000
     68.764583 2011  3  9 18 21  0 5662.88440 5662.95581   -0.07142  0.000
     68.765278 2011  3  9 18 22  0 5662.88540 5662.95777   -0.07237  0.000
     68.765972 2011  3  9 18 23  0 5662.88740 5662.95974   -0.07234  0.000
     68.766667 2011  3  9 18 24  0 5662.89140 5662.96170   -0.07030  0.000
     68.767361 2011  3  9 18 25  0 5662.89240 5662.96432   -0.07192  0.000
     68.768056 2011  3  9 18 26  0 5662.89540 5662.96628   -0.07088  0.000
     68.768750 2011  3  9 18 27  0 5662.89740 5662.96824   -0.07085  0.000
     68.769444 2011  3  9 18 28  0 5662.89840 5662.97021   -0.07180  0.000
     68.770139 2011  3  9 18 29  0 5662.90140 5662.97217   -0.07077  0.000
     68.770833 2011  3  9 18 30  0 5662.90240 5662.97413   -0.07173  0.000
     68.771528 2011  3  9 18 31  0 5662.90440 5662.97609   -0.07170  0.000
     68.772222 2011  3  9 18 32  0 5662.90540 5662.97805   -0.07266  0.000
     68.772917 2011  3  9 18 33  0 5662.90740 5662.98002   -0.07262  0.000
     68.773611 2011  3  9 18 34  0 5662.90940 5662.98133   -0.07193  0.000
     68.774306 2011  3  9 18 35  0 5662.91140 5662.98329   -0.07189  0.000
     68.775000 2011  3  9 18 36  0 5662.91440 5662.98526   -0.07086  0.000
     68.775694 2011  3  9 18 37  0 5662.91440 5662.98722   -0.07282  0.000
     68.776389 2011  3  9 18 38  0 5662.91740 5662.98918   -0.07178  0.000
     68.777083 2011  3  9 18 39  0 5662.91940 5662.99115   -0.07174  0.000
     68.777778 2011  3  9 18 40  0 5662.92140 5662.99311   -0.07171  0.000
     68.778472 2011  3  9 18 41  0 5662.92339 5662.99507   -0.07167  0.000
     68.779167 2011  3  9 18 42  0 5662.92440 5662.99638   -0.07198  0.000
     68.779861 2011  3  9 18 43  0 5662.92640 5662.99834   -0.07194  0.000
     68.780556 2011  3  9 18 44  0 5662.92840 5663.00030   -0.07190  0.000
     68.781250 2011  3  9 18 45  0 5662.93040 5663.00227   -0.07187  0.000
     68.781944 2011  3  9 18 46  0 5662.93139 5663.00357   -0.07218  0.000
     68.782639 2011  3  9 18 47  0 5662.93340 5663.00554   -0.07214  0.000
     68.783333 2011  3  9 18 48  0 5662.93539 5663.00750   -0.07211  0.000
     68.784028 2011  3  9 18 49  0 5662.93740 5663.00946   -0.07207  0.000
     68.784722 2011  3  9 18 50  0 5662.93939 5663.01077   -0.07138  0.000
     68.785417 2011  3  9 18 51  0 5662.94140 5663.01273   -0.07133  0.000
     68.785938 2011  3  9 18 51 45 5662.94040 5663.01405   -0.07365  0.000
     68.786111 2011  3  9 18 52  0 5662.95640 5663.01405   -0.05765  0.000
     68.786285 2011  3  9 18 52 15 5662.91140 5663.01470   -0.10330  0.000
     68.786458 2011  3  9 18 52 30 5662.97840 5663.01535   -0.03696  0.000
     68.786632 2011  3  9 18 52 45 5662.92240 5663.01535   -0.09296  0.000
     68.786806 2011  3  9 18 53  0 5662.93740 5663.01601   -0.07861  0.000
     68.786979 2011  3  9 18 53 15 5662.97340 5663.01666   -0.04326  0.000
     68.787153 2011  3  9 18 53 30 5662.94339 5663.01666   -0.07326  0.000
     68.787326 2011  3  9 18 53 45 5662.92339 5663.01732   -0.09392  0.000
     68.787500 2011  3  9 18 54  0 5662.94040 5663.01797   -0.07757  0.000
     68.787674 2011  3  9 18 54 15 5662.95340 5663.01797   -0.06457  0.000
     68.787847 2011  3  9 18 54 30 5662.94840 5663.01862   -0.07023  0.000
     68.788021 2011  3  9 18 54 45 5662.94640 5663.01928   -0.07288  0.000
     68.788194 2011  3  9 18 55  0 5662.95040 5663.01928   -0.06888  0.000
     68.788368 2011  3  9 18 55 15 5662.94540 5663.01993   -0.07454  0.000
     68.788542 2011  3  9 18 55 30 5662.95139 5663.02059   -0.06919  0.000
     68.788889 2011  3  9 18 56  0 5662.95040 5663.02124   -0.07085  0.000
     68.789583 2011  3  9 18 57  0 5662.95139 5663.02255   -0.07115  0.000
     68.790278 2011  3  9 18 58  0 5662.95240 5663.02451   -0.07211  0.000
     68.790972 2011  3  9 18 59  0 5662.95440 5663.02582   -0.07142  0.000
     68.791667 2011  3  9 19  0  0 5662.95740 5663.02778   -0.07038  0.000
     68.792361 2011  3  9 19  1  0 5662.95539 5663.02909   -0.07369  0.000
     68.793056 2011  3  9 19  2  0 5662.96140 5663.03106   -0.06966  0.000
     68.793750 2011  3  9 19  3  0 5662.96140 5663.03236   -0.07097  0.000
     68.794444 2011  3  9 19  4  0 5662.96140 5663.03367   -0.07227  0.000
     68.795139 2011  3  9 19  5  0 5662.96540 5663.03563   -0.07024  0.000
     68.795833 2011  3  9 19  6  0 5662.96640 5663.03695   -0.07054  0.000
     68.796528 2011  3  9 19  7  0 5662.96440 5663.03825   -0.07385  0.000
     68.797222 2011  3  9 19  8  0 5662.96739 5663.04022   -0.07282  0.000
     68.797917 2011  3  9 19  9  0 5662.97040 5663.04152   -0.07113  0.000
     68.798611 2011  3  9 19 10  0 5662.97139 5663.04283   -0.07144  0.000
     68.799306 2011  3  9 19 11  0 5662.97240 5663.04414   -0.07174  0.000
     68.800000 2011  3  9 19 12  0 5662.97440 5663.04611   -0.07171  0.000
     68.800694 2011  3  9 19 13  0 5662.97539 5663.04741   -0.07202  0.000
     68.801389 2011  3  9 19 14  0 5662.97740 5663.04872   -0.07132  0.000
     68.802083 2011  3  9 19 15  0 5662.97840 5663.05003   -0.07164  0.000
     68.802778 2011  3  9 19 16  0 5662.97939 5663.05134   -0.07194  0.000
     68.803472 2011  3  9 19 17  0 5662.98240 5663.05264   -0.07025  0.000
     68.804167 2011  3  9 19 18  0 5662.98339 5663.05396   -0.07056  0.000
     68.804861 2011  3  9 19 19  0 5662.98339 5663.05526   -0.07187  0.000
     68.805556 2011  3  9 19 20  0 5662.98540 5663.05657   -0.07117  0.000
     68.806250 2011  3  9 19 21  0 5662.98640 5663.05788   -0.07148  0.000
     68.806944 2011  3  9 19 22  0 5662.98739 5663.05919   -0.07179  0.000
     68.807639 2011  3  9 19 23  0 5662.98940 5663.06050   -0.07110  0.000
     68.808333 2011  3  9 19 24  0 5662.98940 5663.06180   -0.07241  0.000
     68.809028 2011  3  9 19 25  0 5662.99039 5663.06312   -0.07272  0.000
     68.809722 2011  3  9 19 26  0 5662.99340 5663.06442   -0.07103  0.000
     68.810417 2011  3  9 19 27  0 5662.99439 5663.06508   -0.07068  0.000
     68.811111 2011  3  9 19 28  0 5662.99640 5663.06639   -0.06999  0.000
     68.811806 2011  3  9 19 29  0 5662.99740 5663.06769   -0.07030  0.000
     68.812500 2011  3  9 19 30  0 5662.99939 5663.06901   -0.06961  0.000
     68.813194 2011  3  9 19 31  0 5662.99939 5663.06966   -0.07026  0.000
     68.813889 2011  3  9 19 32  0 5663.00140 5663.07097   -0.06957  0.000
     68.814583 2011  3  9 19 33  0 5663.00239 5663.07228   -0.06988  0.000
     68.815278 2011  3  9 19 34  0 5663.00440 5663.07293   -0.06853  0.000
     68.815972 2011  3  9 19 35  0 5663.00440 5663.07424   -0.06984  0.000
     68.816667 2011  3  9 19 36  0 5663.00540 5663.07490   -0.06950  0.000
     68.817361 2011  3  9 19 37  0 5663.00739 5663.07620   -0.06881  0.000
     68.818056 2011  3  9 19 38  0 5663.00840 5663.07686   -0.06846  0.000
     68.818750 2011  3  9 19 39  0 5663.00840 5663.07816   -0.06977  0.000
     68.819444 2011  3  9 19 40  0 5663.00940 5663.07882   -0.06943  0.000
     68.820139 2011  3  9 19 41  0 5663.01039 5663.08013   -0.06973  0.000
     68.820833 2011  3  9 19 42  0 5663.01240 5663.08078   -0.06839  0.000
     68.821528 2011  3  9 19 43  0 5663.01340 5663.08209   -0.06870  0.000
     68.822222 2011  3  9 19 44  0 5663.01439 5663.08274   -0.06835  0.000
     68.822917 2011  3  9 19 45  0 5663.01439 5663.08340   -0.06900  0.000
     68.823611 2011  3  9 19 46  0 5663.01640 5663.08470   -0.06831  0.000
     68.824306 2011  3  9 19 47  0 5663.01539 5663.08536   -0.06997  0.000
     68.825000 2011  3  9 19 48  0 5663.01539 5663.08602   -0.07062  0.000
     68.825694 2011  3  9 19 49  0 5663.01640 5663.08667   -0.07028  0.000
     68.826389 2011  3  9 19 50  0 5663.01839 5663.08732   -0.06893  0.000
     68.827083 2011  3  9 19 51  0 5663.01939 5663.08798   -0.06858  0.000
     68.827778 2011  3  9 19 52  0 5663.02040 5663.08929   -0.06889  0.000
     68.828472 2011  3  9 19 53  0 5663.02140 5663.08994   -0.06855  0.000
     68.829167 2011  3  9 19 54  0 5663.02140 5663.09059   -0.06920  0.000
     68.829861 2011  3  9 19 55  0 5663.02239 5663.09125   -0.06886  0.000
     68.830556 2011  3  9 19 56  0 5663.02339 5663.09191   -0.06851  0.000
     68.831250 2011  3  9 19 57  0 5663.02339 5663.09256   -0.06916  0.000
     68.831944 2011  3  9 19 58  0 5663.02440 5663.09256   -0.06817  0.000
     68.832639 2011  3  9 19 59  0 5663.02540 5663.09321   -0.06782  0.000
     68.833333 2011  3  9 20  0  0 5663.02639 5663.09387   -0.06748  0.000
     68.834028 2011  3  9 20  1  0 5663.02439 5663.09452   -0.07013  0.000
     68.834722 2011  3  9 20  2  0 5663.02639 5663.09518   -0.06878  0.000
     68.835417 2011  3  9 20  3  0 5663.02639 5663.09583   -0.06944  0.000
     68.836111 2011  3  9 20  4  0 5663.02540 5663.09583   -0.07044  0.000
     68.836806 2011  3  9 20  5  0 5663.02639 5663.09648   -0.07009  0.000
     68.837500 2011  3  9 20  6  0 5663.02739 5663.09714   -0.06975  0.000
     68.838194 2011  3  9 20  7  0 5663.02639 5663.09714   -0.07075  0.000
     68.838889 2011  3  9 20  8  0 5663.02940 5663.09780   -0.06840  0.000
     68.839583 2011  3  9 20  9  0 5663.02940 5663.09780   -0.06840  0.000
     68.840278 2011  3  9 20 10  0 5663.03039 5663.09845   -0.06805  0.000
     68.840972 2011  3  9 20 11  0 5663.03039 5663.09910   -0.06871  0.000
     68.841667 2011  3  9 20 12  0 5663.03039 5663.09910   -0.06871  0.000
     68.842361 2011  3  9 20 13  0 5663.03039 5663.09910   -0.06871  0.000
     68.843056 2011  3  9 20 14  0 5663.03039 5663.09976   -0.06937  0.000
     68.843750 2011  3  9 20 15  0 5663.03239 5663.09976   -0.06736  0.000
     68.844444 2011  3  9 20 16  0 5663.03139 5663.10041   -0.06902  0.000
     68.845139 2011  3  9 20 17  0 5663.03239 5663.10041   -0.06802  0.000
     68.845833 2011  3  9 20 18  0 5663.03439 5663.10041   -0.06602  0.000
     68.846528 2011  3  9 20 19  0 5663.03340 5663.10041   -0.06702  0.000
     68.847222 2011  3  9 20 20  0 5663.03340 5663.10107   -0.06767  0.000
     68.847917 2011  3  9 20 21  0 5663.03439 5663.10107   -0.06667  0.000
     68.848611 2011  3  9 20 22  0 5663.03439 5663.10107   -0.06667  0.000
     68.849306 2011  3  9 20 23  0 5663.03439 5663.10107   -0.06667  0.000
     68.850000 2011  3  9 20 24  0 5663.03439 5663.10107   -0.06667  0.000
     68.850694 2011  3  9 20 25  0 5663.03539 5663.10107   -0.06567  0.000
     68.851389 2011  3  9 20 26  0 5663.03539 5663.10107   -0.06567  0.000
     68.852083 2011  3  9 20 27  0 5663.03539 5663.10107   -0.06567  0.000
     68.852778 2011  3  9 20 28  0 5663.03639 5663.10107   -0.06467  0.000
     68.853472 2011  3  9 20 29  0 5663.03639 5663.10107   -0.06467  0.000
     68.854167 2011  3  9 20 30  0 5663.03639 5663.10107   -0.06467  0.000
     68.854861 2011  3  9 20 31  0 5663.03639 5663.10107   -0.06467  0.000
     68.855556 2011  3  9 20 32  0 5663.03639 5663.10041   -0.06402  0.000
     68.856250 2011  3  9 20 33  0 5663.03740 5663.10041   -0.06302  0.000
     68.856944 2011  3  9 20 34  0 5663.03639 5663.10041   -0.06402  0.000
     68.857639 2011  3  9 20 35  0 5663.03539 5663.10041   -0.06502  0.000
     68.858333 2011  3  9 20 36  0 5663.03439 5663.09976   -0.06537  0.000
     68.859028 2011  3  9 20 37  0 5663.03439 5663.09976   -0.06537  0.000
     68.859722 2011  3  9 20 38  0 5663.03539 5663.09976   -0.06436  0.000
     68.860417 2011  3  9 20 39  0 5663.03539 5663.09910   -0.06371  0.000
     68.861111 2011  3  9 20 40  0 5663.03539 5663.09910   -0.06371  0.000
     68.861806 2011  3  9 20 41  0 5663.03539 5663.09845   -0.06305  0.000
     68.862500 2011  3  9 20 42  0 5663.03439 5663.09845   -0.06405  0.000
     68.863194 2011  3  9 20 43  0 5663.03539 5663.09780   -0.06240  0.000
     68.863889 2011  3  9 20 44  0 5663.03539 5663.09714   -0.06175  0.000
     68.864583 2011  3  9 20 45  0 5663.03539 5663.09714   -0.06175  0.000
     68.865278 2011  3  9 20 46  0 5663.03439 5663.09648   -0.06209  0.000
     68.865972 2011  3  9 20 47  0 5663.03339 5663.09583   -0.06244  0.000
     68.866667 2011  3  9 20 48  0 5663.03439 5663.09583   -0.06144  0.000
     68.867361 2011  3  9 20 49  0 5663.03339 5663.09518   -0.06178  0.000
     68.868056 2011  3  9 20 50  0 5663.03239 5663.09452   -0.06213  0.000
     68.868750 2011  3  9 20 51  0 5663.03139 5663.09387   -0.06248  0.000
     68.869444 2011  3  9 20 52  0 5663.02939 5663.09321   -0.06382  0.000
     68.870139 2011  3  9 20 53  0 5663.03039 5663.09321   -0.06282  0.000
     68.870833 2011  3  9 20 54  0 5663.03039 5663.09256   -0.06217  0.000
     68.871528 2011  3  9 20 55  0 5663.02939 5663.09191   -0.06251  0.000
     68.872222 2011  3  9 20 56  0 5663.02939 5663.09125   -0.06186  0.000
     68.872917 2011  3  9 20 57  0 5663.02839 5663.09059   -0.06220  0.000
     68.873611 2011  3  9 20 58  0 5663.02739 5663.08994   -0.06255  0.000
     68.874306 2011  3  9 20 59  0 5663.02739 5663.08863   -0.06124  0.000
     68.875000 2011  3  9 21  0  0 5663.02739 5663.08798   -0.06059  0.000
     68.875694 2011  3  9 21  1  0 5663.02439 5663.08732   -0.06293  0.000
     68.876389 2011  3  9 21  2  0 5663.02639 5663.08667   -0.06028  0.000
     68.877083 2011  3  9 21  3  0 5663.02539 5663.08602   -0.06062  0.000
     68.877778 2011  3  9 21  4  0 5663.02339 5663.08470   -0.06132  0.000
     68.878472 2011  3  9 21  5  0 5663.02439 5663.08405   -0.05966  0.000
     68.879167 2011  3  9 21  6  0 5663.02339 5663.08340   -0.06001  0.000
     68.879861 2011  3  9 21  7  0 5663.02139 5663.08209   -0.06070  0.000
     68.880556 2011  3  9 21  8  0 5663.02139 5663.08143   -0.06005  0.000
     68.881250 2011  3  9 21  9  0 5663.02139 5663.08078   -0.05939  0.000
     68.881944 2011  3  9 21 10  0 5663.02039 5663.07947   -0.05908  0.000
     68.882639 2011  3  9 21 11  0 5663.01939 5663.07882   -0.05943  0.000
     68.883333 2011  3  9 21 12  0 5663.01939 5663.07751   -0.05812  0.000
     68.884028 2011  3  9 21 13  0 5663.01939 5663.07620   -0.05681  0.000
     68.884722 2011  3  9 21 14  0 5663.01739 5663.07555   -0.05816  0.000
     68.885417 2011  3  9 21 15  0 5663.01639 5663.07424   -0.05785  0.000
     68.886111 2011  3  9 21 16  0 5663.01439 5663.07293   -0.05854  0.000
     68.886806 2011  3  9 21 17  0 5663.01339 5663.07228   -0.05889  0.000
     68.887500 2011  3  9 21 18  0 5663.01239 5663.07097   -0.05858  0.000
     68.888194 2011  3  9 21 19  0 5663.01239 5663.06966   -0.05726  0.000
     68.888889 2011  3  9 21 20  0 5663.01039 5663.06835   -0.05796  0.000
     68.889583 2011  3  9 21 21  0 5663.00939 5663.06769   -0.05830  0.000
     68.890278 2011  3  9 21 22  0 5663.00839 5663.06639   -0.05800  0.000
     68.890972 2011  3  9 21 23  0 5663.00639 5663.06508   -0.05869  0.000
     68.891667 2011  3  9 21 24  0 5663.00339 5663.06377   -0.06038  0.000
     68.892361 2011  3  9 21 25  0 5663.00239 5663.06246   -0.06007  0.000
     68.893056 2011  3  9 21 26  0 5663.00239 5663.06115   -0.05876  0.000
     68.893750 2011  3  9 21 27  0 5663.00039 5663.05984   -0.05946  0.000
     68.894444 2011  3  9 21 28  0 5662.99739 5663.05853   -0.06114  0.000
     68.895139 2011  3  9 21 29  0 5662.99739 5663.05723   -0.05984  0.000
     68.895833 2011  3  9 21 30  0 5662.99539 5663.05526   -0.05987  0.000
     68.896528 2011  3  9 21 31  0 5662.99439 5663.05396   -0.05956  0.000
     68.897222 2011  3  9 21 32  0 5662.99739 5663.05264   -0.05525  0.000
     68.897917 2011  3  9 21 33  0 5662.99039 5663.05134   -0.06095  0.000
     68.898611 2011  3  9 21 34  0 5662.99039 5663.05003   -0.05964  0.000
     68.899306 2011  3  9 21 35  0 5662.99339 5663.04807   -0.05468  0.000
     68.900000 2011  3  9 21 36  0 5662.98839 5663.04676   -0.05837  0.000
     68.900694 2011  3  9 21 37  0 5662.98439 5663.04545   -0.06106  0.000
     68.901389 2011  3  9 21 38  0 5662.98539 5663.04349   -0.05810  0.000
     68.902083 2011  3  9 21 39  0 5662.98239 5663.04218   -0.05979  0.000
     68.902778 2011  3  9 21 40  0 5662.98139 5663.04022   -0.05883  0.000
     68.903472 2011  3  9 21 41  0 5662.98039 5663.03891   -0.05852  0.000
     68.904167 2011  3  9 21 42  0 5662.97839 5663.03695   -0.05855  0.000
     68.904861 2011  3  9 21 43  0 5662.97639 5663.03563   -0.05925  0.000
     68.905556 2011  3  9 21 44  0 5662.97439 5663.03367   -0.05928  0.000
     68.906250 2011  3  9 21 45  0 5662.97339 5663.03236   -0.05897  0.000
     68.906944 2011  3  9 21 46  0 5662.97139 5663.03040   -0.05901  0.000
     68.907639 2011  3  9 21 47  0 5662.96939 5663.02844   -0.05905  0.000
     68.908333 2011  3  9 21 48  0 5662.96739 5663.02713   -0.05974  0.000
